81,21.6,-0.63,21.84,-5.83,0.0,0.0,0.0,99, 14:02:51.189,1603904571189
82,96.1,71.31,102.17,33.13,0.0,0.0,0.0,99, 14:02:51.189,1603904571189
83,75.82,46.36,75.99,2.34,0.0,0.0,0.0,99, 14:02:51.204,1603904571204
84,8.73,-12.4,-0.04,-31.5,0.0,0.0,0.0,99, 14:02:51.204,1603904571204
85,31.07,11.48,27.89,-0.51,0.0,0.0,0.0,99, 14:02:51.205,1603904571205
86,106.12,77.92,105.43,39.81,0.0,0.0,0.0,99, 14:02:51.205,1603904571205
87,87.81,53.05,76.58,4.53,0.0,0.0,0.0,99, 14:02:51.229,1603904571229
88,14.22,-18.13,3.03,-31.8,0.0,0.0,0.0,99, 14:02:51.229,1603904571229
89,27.56,14.77,26.66,-1.52,0.0,0.0,0.0,99, 14:02:51.229,1603904571229
90,104.04,75.4,102.06,36.47,0.0,0.0,0.0,99, 14:02:51.229,1603904571229
91,83.07,47.83,70.31,4.99,0.0,0.0,0.0,99, 14:02:51.234,1603904571234
92,7.94,-9.65,-3.3,-36.83,0.0,0.0,0.0,99, 14:02:51.234,1603904571234
93,27.6,19.43,26.28,-2.83,0.0,0.0,0.0,99, 14:02:51.249,1603904571249
94,109.0,84.52,109.57,40.74,0.0,0.0,0.0,99, 14:02:51.249,1603904571249
95,80.38,51.06,85.14,5.79,0.0,0.0,0.0,99, 14:02:51.250,1603904571250
96,13.89,-9.09,5.19,-32.56,0.0,0.0,0.0,99, 14:02:51.250,1603904571250
97,35.16,21.58,36.51,2.57,0.0,0.0,0.0,99, 14:02:51.264,1603904571264
98,108.25,85.05,109.58,43.06,0.0,0.0,0.0,99, 14:02:51.264,1603904571264
99,86.41,57.15,82.4,8.42,0.0,0.0,0.0,99, 14:02:51.279,1603904571279
100,13.4,-11.03,4.63,-36.36,0.0,0.0,0.0,99, 14:02:51.279,1603904571279
101,39.15,19.95,35.46,4.71,0.0,0.0,0.0,99, 14:02:51.279,1603904571279
102,112.04,80.55,114.29,43.77,0.0,0.0,0.0,99, 14:02:51.279,1603904571279
103,89.88,52.85,82.26,7.03,0.0,0.0,0.0,99, 14:02:51.293,1603904571293
104,15.6,-10.27,0.39,-32.28,0.0,0.0,0.0,99, 14:02:51.293,1603904571293
105,37.91,10.45,30.67,0.73,0.0,0.0,0.0,99, 14:02:51.308,1603904571308
106,114.34,76.29,104.02,36.28,0.0,0.0,0.0,99, 14:02:51.308,1603904571308
107,84.17,48.67,74.52,3.32,0.0,0.0,0.0,99, 14:02:51.310,1603904571310
108,8.65,-15.45,-5.45,-37.67,0.0,0.0,0.0,99, 14:02:51.310,1603904571310
109,36.65,14.43,28.13,1.39,0.0,0.0,0.0,99, 14:02:51.324,1603904571324
110,102.3,78.1,104.41,36.4,0.0,0.0,0.0,99, 14:02:51.324,1603904571324
